LSOA,LA CODE,htc1,htc2,htc3,htc4,htc5,Area
E01003486,00BB,0,0,0,48,0,1
E01003605,00BB,0,0,0,75,0,1
E01003610,00BB,0,0,0,146,0,1
E01003593,00BB,0,0,0,58,0,1
E01003606,00BB,0,0,0,69,0,1
E01003549,00BB,0,0,0,81,0,1
E01003631,00BB,0,0,0,73,0,1
E01003633,00BB,0,0,0,71,0,1
E01003559,00BB,0,0,0,105,0,1
E01003548,00BB,0,0,0,90,0,1
E01003636,00BB,0,0,0,73,0,1
E01003574,00BB,0,0,0,81,0,1
E01003620,00BB,0,0,0,104,0,1
E01003509,00BB,0,0,0,82,0,1
E01003622,00BB,0,0,0,55,0,1
E01003523,00BB,0,0,0,72,0,1
E01003600,00BB,0,0,0,70,0,1
E01003499,00BB,0,0,0,88,0,1
E01003577,00BB,0,0,0,70,0,1
E01003587,00BB,0,0,0,86,0,1
E01003553,00BB,0,0,0,74,0,1
E01003611,00BB,0,0,0,82,0,1
E01003551,00BB,0,0,0,68,0,1
E01003507,00BB,0,0,0,85,0,1
E01003630,00BB,0,0,0,75,0,1
E01003595,00BB,0,0,0,60,0,1
E01003481,00BB,0,0,0,59,0,1
E01003591,00BB,0,0,0,74,0,1
E01003613,00BB,0,0,0,191,0,1
E01003590,00BB,0,0,0,62,0,1
E01003615,00BB,0,0,0,68,0,1
E01003503,00BB,0,0,0,73,0,1
E01003515,00BB,0,0,0,88,0,1
E01003545,00BB,0,0,0,66,0,1
E01003491,00BB,0,0,0,65,0,1
E01003618,00BB,0,0,0,89,0,1
E01003556,00BB,0,0,0,0,68,1
E01003576,00BB,0,0,0,0,74,1
E01003557,00BB,0,0,0,0,75,1
E01003496,00BB,0,0,0,0,62,1
E01003488,00BB,0,0,0,0,67,1
E01003616,00BB,0,0,0,0,69,1
E01003614,00BB,0,0,0,0,38,1
E01003619,00BB,0,0,0,0,123,1
E01003745,00BC,0,48,0,0,0,1
E01003747,00BC,0,49,0,0,0,1
E01003671,00BC,0,55,0,0,0,1
E01003748,00BC,0,59,0,0,0,1
E01003660,00BC,0,68,0,0,0,1
E01003698,00BC,0,52,0,0,0,1
E01003791,00BC,0,55,0,0,0,1
E01003746,00BC,0,69,0,0,0,1
E01003670,00BC,0,59,0,0,0,1
E01003744,00BC,0,63,0,0,0,1
E01003669,00BC,0,63,0,0,0,1
E01003795,00BC,0,44,0,0,0,1
E01003780,00BC,0,51,0,0,0,1
E01003648,00BC,0,53,0,0,0,1
E01003792,00BC,0,53,0,0,0,1
E01003759,00BC,0,56,0,0,0,1
E01003796,00BC,0,63,0,0,0,1
E01003762,00BC,0,67,0,0,0,1
E01003673,00BC,0,0,78,0,0,1
E01003703,00BC,0,0,100,0,0,1
E01003794,00BC,0,0,54,0,0,1
E01003659,00BC,0,0,64,0,0,1
E01003790,00BC,0,0,58,0,0,1
E01003680,00BC,0,0,48,0,0,1
E01003775,00BC,0,0,66,0,0,1
E01003657,00BC,0,0,88,0,0,1
E01003724,00BC,0,0,51,0,0,1
E01003699,00BC,0,0,62,0,0,1
E01003789,00BC,0,0,62,0,0,1
E01003707,00BC,0,0,48,0,0,1
E01003750,00BC,0,0,82,0,0,1
E01003763,00BC,0,0,66,0,0,1
E01003655,00BC,0,0,65,0,0,1
E01003654,00BC,0,0,60,0,0,1
E01003709,00BC,0,0,57,0,0,1
E01003678,00BC,0,0,48,0,0,1
E01003765,00BC,0,0,67,0,0,1
E01003665,00BC,0,0,52,0,0,1
E01003710,00BC,0,0,51,0,0,1
E01003705,00BC,0,0,82,0,0,1
E01003749,00BC,0,0,68,0,0,1
E01003704,00BC,0,0,67,0,0,1
E01003649,00BC,0,0,51,0,0,1
E01003664,00BC,0,0,57,0,0,1
E01003677,00BC,0,0,50,0,0,1
E01003679,00BC,0,0,49,0,0,1
E01003651,00BC,0,0,48,0,0,1
E01003644,00BC,0,0,50,0,0,1
E01003663,00BC,0,0,66,0,0,1
E01003700,00BC,0,0,87,0,0,1
E01003721,00BC,0,0,61,0,0,1
E01003770,00BC,0,0,83,0,0,1
E01003652,00BC,0,0,48,0,0,1
E01003682,00BC,0,0,49,0,0,1
E01003701,00BC,0,0,67,0,0,1
E01003722,00BC,0,0,67,0,0,1
E01003638,00BC,0,0,59,0,0,1
E01003693,00BC,0,0,44,0,0,1
E01003723,00BC,0,0,70,0,0,1
E01003779,00BC,0,0,73,0,0,1
E01003661,00BC,0,0,66,0,0,1
E01003727,00BC,0,0,64,0,0,1
E01003778,00BC,0,0,88,0,0,1
E01003777,00BC,0,0,91,0,0,1
E01003706,00BC,0,0,62,0,0,1
E01003764,00BC,0,0,86,0,0,1
E01003720,00BC,0,0,79,0,0,1
E01003668,00BC,0,0,76,0,0,1
E01003640,00BC,0,0,63,0,0,1
E01003738,00BC,0,0,66,0,0,1
E01003711,00BC,0,0,64,0,0,1
E01003643,00BC,0,0,63,0,0,1
E01003755,00BC,0,0,59,0,0,1
E01003774,00BC,0,0,85,0,0,1
E01003760,00BC,0,0,66,0,0,1
E01003696,00BC,0,0,52,0,0,1
E01003656,00BC,0,0,65,0,0,1
E01003675,00BC,0,0,49,0,0,1
E01003725,00BC,0,0,65,0,0,1
E01003702,00BC,0,0,76,0,0,1
E01003667,00BC,0,0,105,0,0,1
E01003751,00BC,0,0,62,0,0,1
E01003642,00BC,0,0,55,0,0,1
E01003641,00BC,0,0,52,0,0,1
E01003676,00BC,0,0,50,0,0,1
E01003650,00BC,0,0,59,0,0,1
E01003739,00BC,0,0,66,0,0,1
E01003786,00BC,0,0,45,0,0,1
E01003647,00BC,0,0,69,0,0,1
E01003694,00BC,0,0,45,0,0,1
E01003737,00BC,0,0,60,0,0,1
E01003756,00BC,0,0,60,0,0,1
E01003681,00BC,0,0,68,0,0,1
E01003726,00BC,0,0,65,0,0,1
E01003773,00BC,0,0,58,0,0,1
E01003752,00BC,0,0,81,0,0,1
E01003740,00BC,0,0,63,0,0,1
E01003697,00BC,0,0,51,0,0,1
E01003754,00BC,0,0,55,0,0,1
E01003787,00BC,0,0,49,0,0,1
E01003741,00BC,0,0,65,0,0,1
E01003684,00BC,0,0,51,0,0,1
E01003772,00BC,0,0,53,0,0,1
E01003646,00BC,0,0,0,59,0,1
E01003708,00BC,0,0,0,63,0,1
E01003639,00BC,0,0,0,67,0,1
E01003692,00BC,0,0,0,51,0,1
E01003645,00BC,0,0,0,91,0,1
E01003658,00BC,0,0,0,72,0,1
E01003730,00BC,0,0,0,42,0,1
E01003674,00BC,0,0,0,102,0,1
E01003715,00BC,0,0,0,60,0,1
E01003766,00BC,0,0,0,57,0,1
E01003743,00BC,0,0,0,52,0,1
E01003713,00BC,0,0,0,50,0,1
E01003716,00BC,0,0,0,56,0,1
E01003719,00BC,0,0,0,69,0,1
E01003653,00BC,0,0,0,59,0,1
E01003690,00BC,0,0,0,65,0,1
E01003712,00BC,0,0,0,54,0,1
E01003757,00BC,0,0,0,65,0,1
E01003683,00BC,0,0,0,56,0,1
E01003742,00BC,0,0,0,62,0,1
E01003758,00BC,0,0,0,82,0,1
E01003736,00BC,0,0,0,47,0,1
E01003793,00BC,0,0,0,73,0,1
E01003753,00BC,0,0,0,64,0,1
E01003691,00BC,0,0,0,44,0,1
E01003672,00BC,0,0,0,78,0,1
E01003714,00BC,0,0,0,68,0,1
E01003666,00BC,0,0,0,98,0,1
E01003767,00BC,0,0,0,62,0,1
E01003685,00BC,0,0,0,51,0,1
E01003771,00BC,0,0,0,57,0,1
E01003662,00BC,0,0,0,77,0,1
E01003686,00BC,0,0,0,54,0,1
E01003733,00BC,0,0,0,51,0,1
E01003776,00BC,0,0,0,92,0,1
E01003769,00BC,0,0,0,57,0,1
E01003717,00BC,0,0,0,74,0,1
E01003729,00BC,0,0,0,56,0,1
E01003731,00BC,0,0,0,43,0,1
E01003734,00BC,0,0,0,51,0,1
E01003728,00BC,0,0,0,88,0,1
E01003768,00BC,0,0,0,64,0,1
E01003688,00BC,0,0,0,53,0,1
E01003689,00BC,0,0,0,55,0,1
E01003784,00BC,0,0,0,60,0,1
E01003781,00BC,0,0,0,66,0,1
E01003782,00BC,0,0,0,53,0,1
E01003695,00BC,0,0,0,59,0,1
E01003732,00BC,0,0,0,58,0,1
E01003735,00BC,0,0,0,73,0,1
E01003718,00BC,0,0,0,67,0,1
E01003761,00BC,0,0,0,69,0,1
E01003687,00BC,0,0,0,141,0,1
E01003788,00BC,0,0,0,0,73,1
E01003783,00BC,0,0,0,0,95,1
E01003785,00BC,0,0,0,0,78,1
E01003797,00BD,58,0,0,0,0,1
E01003805,00BD,0,62,0,0,0,1
E01003806,00BD,0,52,0,0,0,1
E01003822,00BD,0,52,0,0,0,1
E01003835,00BD,0,63,0,0,0,1
E01003825,00BD,0,65,0,0,0,1
E01003846,00BD,0,65,0,0,0,1
E01003866,00BD,0,67,0,0,0,1
E01003813,00BD,0,67,0,0,0,1
E01003824,00BD,0,68,0,0,0,1
E01003809,00BD,0,67,0,0,0,1
E01003810,00BD,0,64,0,0,0,1
E01003828,00BD,0,63,0,0,0,1
E01003851,00BD,0,75,0,0,0,1
E01003886,00BD,0,73,0,0,0,1
E01003901,00BD,0,60,0,0,0,1
E01003880,00BD,0,58,0,0,0,1
E01003859,00BD,0,65,0,0,0,1
E01003871,00BD,0,66,0,0,0,1
E01003811,00BD,0,66,0,0,0,1
E01003849,00BD,0,69,0,0,0,1
E01003816,00BD,0,66,0,0,0,1
E01003837,00BD,0,84,0,0,0,1
E01003870,00BD,0,74,0,0,0,1
E01003858,00BD,0,71,0,0,0,1
E01003889,00BD,0,81,0,0,0,1
E01003844,00BD,0,56,0,0,0,1
E01003890,00BD,0,68,0,0,0,1
E01003799,00BD,0,72,0,0,0,1
E01003903,00BD,0,59,0,0,0,1
E01003891,00BD,0,90,0,0,0,1
E01003910,00BD,0,67,0,0,0,1
E01003887,00BD,0,85,0,0,0,1
E01003838,00BD,0,78,0,0,0,1
E01003868,00BD,0,67,0,0,0,1
E01003882,00BD,0,80,0,0,0,1
E01003908,00BD,0,67,0,0,0,1
E01003884,00BD,0,73,0,0,0,1
E01003902,00BD,0,50,0,0,0,1
E01003885,00BD,0,67,0,0,0,1
E01003845,00BD,0,63,0,0,0,1
E01003905,00BD,0,55,0,0,0,1
E01003906,00BD,0,67,0,0,0,1
E01003808,00BD,0,83,0,0,0,1
E01003798,00BD,0,75,0,0,0,1
E01003830,00BD,0,77,0,0,0,1
E01003872,00BD,0,73,0,0,0,1
E01003812,00BD,0,80,0,0,0,1
E01003831,00BD,0,70,0,0,0,1
E01003804,00BD,0,81,0,0,0,1
E01003823,00BD,0,94,0,0,0,1
E01003836,00BD,0,63,0,0,0,1
E01003857,00BD,0,79,0,0,0,1
E01003894,00BD,0,81,0,0,0,1
E01003892,00BD,0,100,0,0,0,1
E01003842,00BD,0,61,0,0,0,1
E01003801,00BD,0,58,0,0,0,1
E01003909,00BD,0,63,0,0,0,1
E01003898,00BD,0,72,0,0,0,1
E01003802,00BD,0,73,0,0,0,1
E01003895,00BD,0,83,0,0,0,1
E01003883,00BD,0,87,0,0,0,1
E01003817,00BD,0,93,0,0,0,1
E01003814,00BD,0,80,0,0,0,1
E01003818,00BD,0,67,0,0,0,1
E01003800,00BD,0,67,0,0,0,1
E01003865,00BD,0,54,0,0,0,1
E01003827,00BD,0,91,0,0,0,1
E01003853,00BD,0,68,0,0,0,1
E01003864,00BD,0,70,0,0,0,1
E01003820,00BD,0,76,0,0,0,1
E01003899,00BD,0,66,0,0,0,1
E01003875,00BD,0,72,0,0,0,1
E01003848,00BD,0,83,0,0,0,1
E01003869,00BD,0,71,0,0,0,1
E01003815,00BD,0,92,0,0,0,1
E01003856,00BD,0,77,0,0,0,1
E01003854,00BD,0,73,0,0,0,1
E01003893,00BD,0,81,0,0,0,1
E01003904,00BD,0,73,0,0,0,1
E01003807,00BD,0,87,0,0,0,1
E01003843,00BD,0,75,0,0,0,1
E01003840,00BD,0,57,0,0,0,1
E01003877,00BD,0,82,0,0,0,1
E01003867,00BD,0,0,60,0,0,1
E01003850,00BD,0,0,139,0,0,1
E01003888,00BD,0,0,94,0,0,1
E01003829,00BD,0,0,71,0,0,1
E01003847,00BD,0,0,98,0,0,1
E01003839,00BD,0,0,101,0,0,1
E01003896,00BD,0,0,89,0,0,1
E01003826,00BD,0,0,78,0,0,1
E01003852,00BD,0,0,70,0,0,1
E01003897,00BD,0,0,90,0,0,1
E01003862,00BD,0,0,64,0,0,1
E01003873,00BD,0,0,93,0,0,1
E01003860,00BD,0,0,92,0,0,1
E01003907,00BD,0,0,67,0,0,1
E01003900,00BD,0,0,63,0,0,1
E01003819,00BD,0,0,77,0,0,1
E01003833,00BD,0,0,68,0,0,1
E01003861,00BD,0,0,91,0,0,1
E01003876,00BD,0,0,112,0,0,1
E01003863,00BD,0,0,67,0,0,1
E01003821,00BD,0,0,92,0,0,1
E01003879,00BD,0,0,68,0,0,1
E01003803,00BD,0,0,66,0,0,1
E01003878,00BD,0,0,69,0,0,1
E01003855,00BD,0,0,88,0,0,1
E01003834,00BD,0,0,112,0,0,1
E01003874,00BD,0,0,86,0,0,1
E01003881,00BD,0,0,54,0,0,1
E01003841,00BD,0,0,83,0,0,1
E01003832,00BD,0,0,69,0,0,1
E01004075,00BE,0,0,64,0,0,1
E01004069,00BE,0,0,50,0,0,1
E01004074,00BE,0,0,62,0,0,1
E01004072,00BE,0,0,59,0,0,1
E01004073,00BE,0,0,74,0,0,1
E01004032,00BE,0,0,0,69,0,1
E01003951,00BE,0,0,0,57,0,1
E01004002,00BE,0,0,0,64,0,1
E01003958,00BE,0,0,0,70,0,1
E01004043,00BE,0,0,0,58,0,1
E01003957,00BE,0,0,0,71,0,1
E01004070,00BE,0,0,0,76,0,1
E01004018,00BE,0,0,0,79,0,1
E01004017,00BE,0,0,0,61,0,1
E01003954,00BE,0,0,0,65,0,1
E01003956,00BE,0,0,0,74,0,1
E01003949,00BE,0,0,0,90,0,1
E01004046,00BE,0,0,0,68,0,1
E01004057,00BE,0,0,0,64,0,1
E01003952,00BE,0,0,0,72,0,1
E01003945,00BE,0,0,0,72,0,1
E01004058,00BE,0,0,0,86,0,1
E01004016,00BE,0,0,0,96,0,1
E01004051,00BE,0,0,0,62,0,1
E01004053,00BE,0,0,0,87,0,1
E01004056,00BE,0,0,0,88,0,1
E01004055,00BE,0,0,0,48,0,1
E01004029,00BE,0,0,0,79,0,1
E01004059,00BE,0,0,0,65,0,1
E01004054,00BE,0,0,0,75,0,1
E01004048,00BE,0,0,0,61,0,1
E01004015,00BE,0,0,0,69,0,1
E01004065,00BE,0,0,0,63,0,1
E01004050,00BE,0,0,0,68,0,1
E01004071,00BE,0,0,0,64,0,1
E01003955,00BE,0,0,0,82,0,1
E01004042,00BE,0,0,0,75,0,1
E01004031,00BE,0,0,0,88,0,1
E01003982,00BE,0,0,0,168,0,1
E01004061,00BE,0,0,0,77,0,1
E01003914,00BE,0,0,0,74,0,1
E01004038,00BE,0,0,0,88,0,1
E01003953,00BE,0,0,0,104,0,1
E01003987,00BE,0,0,0,72,0,1
E01004030,00BE,0,0,0,72,0,1
E01004034,00BE,0,0,0,62,0,1
E01004022,00BE,0,0,0,125,0,1
E01003997,00BE,0,0,0,48,0,1
E01003946,00BE,0,0,0,71,0,1
E01004026,00BE,0,0,0,154,0,1
E01003948,00BE,0,0,0,79,0,1
E01004052,00BE,0,0,0,81,0,1
E01003933,00BE,0,0,0,63,0,1
E01003971,00BE,0,0,0,58,0,1
E01004019,00BE,0,0,0,93,0,1
E01004039,00BE,0,0,0,61,0,1
E01003960,00BE,0,0,0,76,0,1
E01004060,00BE,0,0,0,84,0,1
E01003975,00BE,0,0,0,70,0,1
E01003999,00BE,0,0,0,58,0,1
E01003969,00BE,0,0,0,79,0,1
E01004044,00BE,0,0,0,54,0,1
E01004023,00BE,0,0,0,68,0,1
E01003977,00BE,0,0,0,79,0,1
E01003965,00BE,0,0,0,62,0,1
E01003911,00BE,0,0,0,73,0,1
E01004007,00BE,0,0,0,46,0,1
E01004024,00BE,0,0,0,79,0,1
E01003992,00BE,0,0,0,57,0,1
E01003913,00BE,0,0,0,85,0,1
E01004066,00BE,0,0,0,85,0,1
E01004035,00BE,0,0,0,70,0,1
E01003916,00BE,0,0,0,82,0,1
E01003978,00BE,0,0,0,92,0,1
E01003970,00BE,0,0,0,58,0,1
E01004006,00BE,0,0,0,77,0,1
E01004063,00BE,0,0,0,88,0,1
E01004013,00BE,0,0,0,57,0,1
E01003994,00BE,0,0,0,63,0,1
E01003947,00BE,0,0,0,59,0,1
E01004037,00BE,0,0,0,84,0,1
E01004011,00BE,0,0,0,74,0,1
E01004036,00BE,0,0,0,77,0,1
E01004020,00BE,0,0,0,73,0,1
E01003912,00BE,0,0,0,65,0,1
E01003919,00BE,0,0,0,71,0,1
E01003925,00BE,0,0,0,52,0,1
E01003950,00BE,0,0,0,78,0,1
E01004041,00BE,0,0,0,67,0,1
E01004010,00BE,0,0,0,61,0,1
E01004027,00BE,0,0,0,101,0,1
E01004021,00BE,0,0,0,109,0,1
E01003942,00BE,0,0,0,64,0,1
E01003998,00BE,0,0,0,66,0,1
E01004025,00BE,0,0,0,148,0,1
E01003943,00BE,0,0,0,53,0,1
E01003986,00BE,0,0,0,56,0,1
E01004033,00BE,0,0,0,68,0,1
E01003963,00BE,0,0,0,67,0,1
E01004009,00BE,0,0,0,71,0,1
E01003926,00BE,0,0,0,53,0,1
E01003923,00BE,0,0,0,75,0,1
E01003979,00BE,0,0,0,81,0,1
E01004045,00BE,0,0,0,59,0,1
E01003964,00BE,0,0,0,76,0,1
E01003973,00BE,0,0,0,73,0,1
E01003938,00BE,0,0,0,80,0,1
E01004067,00BE,0,0,0,87,0,1
E01003934,00BE,0,0,0,115,0,1
E01004001,00BE,0,0,0,70,0,1
E01004008,00BE,0,0,0,77,0,1
E01004004,00BE,0,0,0,106,0,1
E01004000,00BE,0,0,0,83,0,1
E01003935,00BE,0,0,0,49,0,1
E01003931,00BE,0,0,0,61,0,1
E01003968,00BE,0,0,0,51,0,1
E01003941,00BE,0,0,0,88,0,1
E01003974,00BE,0,0,0,48,0,1
E01003989,00BE,0,0,0,67,0,1
E01004047,00BE,0,0,0,57,0,1
E01003983,00BE,0,0,0,70,0,1
E01003917,00BE,0,0,0,78,0,1
E01003985,00BE,0,0,0,27,0,1
E01003918,00BE,0,0,0,63,0,1
E01003993,00BE,0,0,0,61,0,1
E01003928,00BE,0,0,0,71,0,1
E01003940,00BE,0,0,0,61,0,1
E01003976,00BE,0,0,0,96,0,1
E01003936,00BE,0,0,0,67,0,1
E01004012,00BE,0,0,0,90,0,1
E01003990,00BE,0,0,0,75,0,1
E01003929,00BE,0,0,0,112,0,1
E01004028,00BE,0,0,0,76,0,1
E01003944,00BE,0,0,0,68,0,1
E01003920,00BE,0,0,0,76,0,1
E01004062,00BE,0,0,0,87,0,1
E01004049,00BE,0,0,0,50,0,1
E01003927,00BE,0,0,0,108,0,1
E01003991,00BE,0,0,0,56,0,1
E01003939,00BE,0,0,0,105,0,1
E01003961,00BE,0,0,0,89,0,1
E01003972,00BE,0,0,0,72,0,1
E01004014,00BE,0,0,0,72,0,1
E01003967,00BE,0,0,0,63,0,1
E01004040,00BE,0,0,0,65,0,1
E01003937,00BE,0,0,0,74,0,1
E01003966,00BE,0,0,0,74,0,1
E01003922,00BE,0,0,0,88,0,1
E01003984,00BE,0,0,0,86,0,1
E01003981,00BE,0,0,0,70,0,1
E01004003,00BE,0,0,0,0,73,1
E01003959,00BE,0,0,0,0,40,1
E01004064,00BE,0,0,0,0,78,1
E01003930,00BE,0,0,0,0,49,1
E01003932,00BE,0,0,0,0,73,1
E01003980,00BE,0,0,0,0,89,1
E01003915,00BE,0,0,0,0,81,1
E01003995,00BE,0,0,0,0,76,1
E01004068,00BE,0,0,0,0,86,1
E01003962,00BE,0,0,0,0,77,1
E01003988,00BE,0,0,0,0,90,1
E01003996,00BE,0,0,0,0,146,1
E01003924,00BE,0,0,0,0,84,1
E01004005,00BE,0,0,0,0,91,1
E01003921,00BE,0,0,0,0,71,1
E01004106,00BF,52,0,0,0,0,1
E01004114,00BF,60,0,0,0,0,1
E01004117,00BF,0,50,0,0,0,1
E01004091,00BF,0,47,0,0,0,1
E01004132,00BF,0,51,0,0,0,1
E01004113,00BF,0,62,0,0,0,1
E01004120,00BF,0,54,0,0,0,1
E01004180,00BF,0,63,0,0,0,1
E01004108,00BF,0,60,0,0,0,1
E01004157,00BF,0,45,0,0,0,1
E01004190,00BF,0,51,0,0,0,1
E01004104,00BF,0,56,0,0,0,1
E01004119,00BF,0,51,0,0,0,1
E01004101,00BF,0,53,0,0,0,1
E01004154,00BF,0,57,0,0,0,1
E01004105,00BF,0,65,0,0,0,1
E01004079,00BF,0,49,0,0,0,1
E01004133,00BF,0,53,0,0,0,1
E01004100,00BF,0,55,0,0,0,1
E01004112,00BF,0,68,0,0,0,1
E01004136,00BF,0,55,0,0,0,1
E01004168,00BF,0,58,0,0,0,1
E01004098,00BF,0,51,0,0,0,1
E01004135,00BF,0,52,0,0,0,1
E01004163,00BF,0,62,0,0,0,1
E01004082,00BF,0,50,0,0,0,1
E01004161,00BF,0,60,0,0,0,1
E01004147,00BF,0,60,0,0,0,1
E01004097,00BF,0,62,0,0,0,1
E01004080,00BF,0,51,0,0,0,1
E01004087,00BF,0,52,0,0,0,1
E01004102,00BF,0,59,0,0,0,1
E01004116,00BF,0,64,0,0,0,1
E01004122,00BF,0,52,0,0,0,1
E01004175,00BF,0,68,0,0,0,1
E01004115,00BF,0,67,0,0,0,1
E01004092,00BF,0,60,0,0,0,1
E01004084,00BF,0,50,0,0,0,1
E01004144,00BF,0,64,0,0,0,1
E01004085,00BF,0,58,0,0,0,1
E01004131,00BF,0,62,0,0,0,1
E01004196,00BF,0,57,0,0,0,1
E01004145,00BF,0,78,0,0,0,1
E01004130,00BF,0,65,0,0,0,1
E01004093,00BF,0,60,0,0,0,1
E01004159,00BF,0,63,0,0,0,1
E01004095,00BF,0,63,0,0,0,1
E01004121,00BF,0,64,0,0,0,1
E01004094,00BF,0,79,0,0,0,1
E01004109,00BF,0,63,0,0,0,1
E01004171,00BF,0,56,0,0,0,1
E01004179,00BF,0,62,0,0,0,1
E01004194,00BF,0,61,0,0,0,1
E01004173,00BF,0,52,0,0,0,1
E01004111,00BF,0,64,0,0,0,1
E01004081,00BF,0,62,0,0,0,1
E01004193,00BF,0,112,0,0,0,1
E01004118,00BF,0,70,0,0,0,1
E01004192,00BF,0,75,0,0,0,1
E01004077,00BF,0,63,0,0,0,1
E01004191,00BF,0,68,0,0,0,1
E01004164,00BF,0,64,0,0,0,1
E01004127,00BF,0,62,0,0,0,1
E01004146,00BF,0,70,0,0,0,1
E01004086,00BF,0,65,0,0,0,1
E01004149,00BF,0,81,0,0,0,1
E01004110,00BF,0,83,0,0,0,1
E01004176,00BF,0,62,0,0,0,1
E01004107,00BF,0,62,0,0,0,1
E01004187,00BF,0,65,0,0,0,1
E01004165,00BF,0,70,0,0,0,1
E01004166,00BF,0,65,0,0,0,1
E01004134,00BF,0,57,0,0,0,1
E01004076,00BF,0,63,0,0,0,1
E01004195,00BF,0,68,0,0,0,1
E01004170,00BF,0,76,0,0,0,1
E01004143,00BF,0,65,0,0,0,1
E01004078,00BF,0,69,0,0,0,1
E01004099,00BF,0,0,73,0,0,1
E01004167,00BF,0,0,54,0,0,1
E01004103,00BF,0,0,77,0,0,1
E01004160,00BF,0,0,69,0,0,1
E01004139,00BF,0,0,61,0,0,1
E01004188,00BF,0,0,73,0,0,1
E01004128,00BF,0,0,53,0,0,1
E01004124,00BF,0,0,65,0,0,1
E01004182,00BF,0,0,66,0,0,1
E01004184,00BF,0,0,60,0,0,1
E01004126,00BF,0,0,56,0,0,1
E01004148,00BF,0,0,64,0,0,1
E01004158,00BF,0,0,72,0,0,1
E01004174,00BF,0,0,69,0,0,1
E01004138,00BF,0,0,73,0,0,1
E01004181,00BF,0,0,77,0,0,1
E01004186,00BF,0,0,81,0,0,1
E01004189,00BF,0,0,75,0,0,1
E01004123,00BF,0,0,83,0,0,1
E01004172,00BF,0,0,78,0,0,1
E01004155,00BF,0,0,84,0,0,1
E01004125,00BF,0,0,62,0,0,1
E01004178,00BF,0,0,100,0,0,1
E01004169,00BF,0,0,65,0,0,1
E01004185,00BF,0,0,59,0,0,1
E01004137,00BF,0,0,90,0,0,1
E01004177,00BF,0,0,95,0,0,1
E01004183,00BF,0,0,66,0,0,1
E01004090,00BF,0,0,55,0,0,1
E01004129,00BF,0,0,74,0,0,1
E01004083,00BF,0,0,61,0,0,1
E01004151,00BF,0,0,84,0,0,1
E01004152,00BF,0,0,89,0,0,1
E01004089,00BF,0,0,58,0,0,1
E01004088,00BF,0,0,74,0,0,1
E01004162,00BF,0,0,79,0,0,1
E01004156,00BF,0,0,0,93,0,1
E01004141,00BF,0,0,0,73,0,1
E01004096,00BF,0,0,0,80,0,1
E01004153,00BF,0,0,0,91,0,1
E01004142,00BF,0,0,0,132,0,1
E01004140,00BF,0,0,0,78,0,1
E01004150,00BF,0,0,0,98,0,1
E01004234,00BG,0,0,0,97,0,1
E01004228,00BG,0,0,0,84,0,1
E01004275,00BG,0,0,0,81,0,1
E01004218,00BG,0,0,0,78,0,1
E01004266,00BG,0,0,0,59,0,1
E01004232,00BG,0,0,0,67,0,1
E01004297,00BG,0,0,0,101,0,1
E01004216,00BG,0,0,0,79,0,1
E01004276,00BG,0,0,0,110,0,1
E01004279,00BG,0,0,0,191,0,1
E01004316,00BG,0,0,0,50,0,1
E01004314,00BG,0,0,0,53,0,1
E01004274,00BG,0,0,0,68,0,1
E01004292,00BG,0,0,0,86,0,1
E01004270,00BG,0,0,0,78,0,1
E01004245,00BG,0,0,0,44,0,1
E01004221,00BG,0,0,0,83,0,1
E01004230,00BG,0,0,0,81,0,1
E01004229,00BG,0,0,0,57,0,1
E01004243,00BG,0,0,0,63,0,1
E01004240,00BG,0,0,0,58,0,1
E01004293,00BG,0,0,0,131,0,1
E01004260,00BG,0,0,0,65,0,1
E01004201,00BG,0,0,0,64,0,1
E01004319,00BG,0,0,0,67,0,1
E01004308,00BG,0,0,0,52,0,1
E01004220,00BG,0,0,0,322,0,1
E01004302,00BG,0,0,0,67,0,1
E01004248,00BG,0,0,0,51,0,1
E01004257,00BG,0,0,0,64,0,1
E01004273,00BG,0,0,0,74,0,1
E01004239,00BG,0,0,0,53,0,1
E01004246,00BG,0,0,0,78,0,1
E01004215,00BG,0,0,0,169,0,1
E01004217,00BG,0,0,0,84,0,1
E01004203,00BG,0,0,0,71,0,1
E01004288,00BG,0,0,0,64,0,1
E01004258,00BG,0,0,0,82,0,1
E01004226,00BG,0,0,0,74,0,1
E01004250,00BG,0,0,0,89,0,1
E01004213,00BG,0,0,0,40,0,1
E01004256,00BG,0,0,0,64,0,1
E01004231,00BG,0,0,0,65,0,1
E01004254,00BG,0,0,0,122,0,1
E01004253,00BG,0,0,0,86,0,1
E01004282,00BG,0,0,0,131,0,1
E01004285,00BG,0,0,0,70,0,1
E01004281,00BG,0,0,0,87,0,1
E01004210,00BG,0,0,0,0,43,1
E01004224,00BG,0,0,0,0,94,1
E01004225,00BG,0,0,0,0,120,1
E01004271,00BG,0,0,0,0,62,1
E01004255,00BG,0,0,0,0,72,1
E01004299,00BG,0,0,0,0,152,1
E01004305,00BG,0,0,0,0,79,1
E01004199,00BG,0,0,0,0,60,1
E01004238,00BG,0,0,0,0,110,1
E01004286,00BG,0,0,0,0,86,1
E01004207,00BG,0,0,0,0,55,1
E01004313,00BG,0,0,0,0,83,1
E01004280,00BG,0,0,0,0,81,1
E01004209,00BG,0,0,0,0,48,1
